order_id,order_purchase_timestamp,order_delivered_customer_date,order_estimated_delivery_date,delivery_status,days_diff,purchase_dayofweek,purchase_hour,purchase_month
e44a2113e6f06206c4ae9134ab3f6074,2018-07-13 15:32:27,2018-07-25 16:43:54,2018-08-01 00:00:00,early,-7,Friday,15,2018-07
c97de78b8ee3343c72b234c57b872408,2018-03-02 23:52:13,2018-03-29 21:04:08,2018-04-06 00:00:00,early,-8,Friday,23,2018-03
83f24bbc4f76a2730ba9c9cfa32e6d07,2017-04-27 09:09:44,2017-05-04 13:20:07,2017-06-06 00:00:00,early,-33,Thursday,9,2017-04
93c83ea3b4b085801b081e301cb244e3,2018-04-11 17:21:18,2018-04-17 00:11:05,2018-04-30 00:00:00,early,-13,Wednesday,17,2018-04
ca5824dc67bc4de20753f881aede6b1f,2017-05-20 02:38:23,2017-05-29 19:16:48,2017-06-13 00:00:00,early,-15,Saturday,2,2017-05
5e4bfcd38684c04354cdf837b2cf071a,2018-02-26 16:50:02,2018-03-06 18:04:22,2018-03-16 00:00:00,early,-10,Monday,16,2018-02
a7dc01ae91acf2567d1367a25ce303e5,2018-07-29 20:00:34,2018-08-05 13:08:39,2018-08-10 00:00:00,early,-5,Sunday,20,2018-07
c5b5456c785367bef488a2e46479242a,2018-04-22 15:42:20,2018-05-08 17:17:38,2018-05-22 00:00:00,early,-14,Sunday,15,2018-04
e1b2a1e9b1061373325666846305ff84,2017-08-17 18:21:17,2017-08-29 19:42:20,2017-09-12 00:00:00,early,-14,Thursday,18,2017-08
371d3a892917017b32ada644ba1f301d,2018-08-05 18:53:35,2018-08-15 14:01:59,2018-09-14 00:00:00,early,-30,Sunday,18,2018-08
37e7875cdce5a9e5b3a692971f370151,2018-05-18 12:15:11,2018-06-06 18:22:40,2018-06-14 00:00:00,early,-8,Friday,12,2018-05
64669840d01cf19228dbb0bcecfc638e,2018-08-03 15:34:58,2018-08-10 22:38:28,2018-08-09 00:00:00,late,1,Friday,15,2018-08
80967070f5cc6d8bbe062cda5b15d84d,2018-08-06 20:35:34,2018-08-08 21:28:56,2018-08-14 00:00:00,early,-6,Monday,20,2018-08
1d5bea59fdbfbb09905a07530d5a8c10,2017-04-21 10:10:08,2017-05-08 10:48:05,2017-05-15 00:00:00,early,-7,Friday,10,2017-04
8d39667dd1c683e4a8b9dc1f16d08cb9,2017-07-19 11:18:00,2017-07-28 18:52:46,2017-08-16 00:00:00,early,-19,Wednesday,11,2017-07
c14c3f7884d25f88ef34bc018d3accc6,2018-01-30 18:33:28,2018-02-16 23:53:06,2018-02-22 00:00:00,early,-6,Tuesday,18,2018-01
77831afddf2a5ebdda899a6adc91f88f,2018-06-15 12:26:19,2018-06-19 01:53:48,2018-07-03 00:00:00,early,-14,Friday,12,2018-06
cbfef07a94222ac807384ccf69f988b4,2018-05-15 13:42:15,2018-05-22 15:16:22,2018-05-23 00:00:00,early,-1,Tuesday,13,2018-05
4c1bccb42ff068a53ac02ad1109be5fe,2018-01-11 03:57:34,2018-01-16 22:36:04,2018-01-29 00:00:00,early,-13,Thursday,3,2018-01
63521dde368b991f973cd4ae332dbe1d,2018-05-08 11:22:48,2018-05-15 19:48:51,2018-05-23 00:00:00,early,-8,Tuesday,11,2018-05
06ed17679c8b0ff15675069ab6217783,2017-05-28 09:37:43,2017-06-03 08:51:32,2017-06-12 00:00:00,early,-9,Sunday,9,2017-05
039ff75de38e514eaa8ffb2618d5227e,2018-01-03 08:46:55,2018-01-09 19:16:54,2018-02-02 00:00:00,early,-24,Wednesday,8,2018-01
76a144984e527482dad02200366231c1,2017-08-09 23:09:39,2017-08-17 18:10:47,2017-08-31 00:00:00,early,-14,Wednesday,23,2017-08
b54b301e4b2333df9c1e34a99ae270ee,2017-04-26 14:43:21,2017-05-09 09:46:05,2017-05-17 00:00:00,early,-8,Wednesday,14,2017-04
a50baa42994364594f0a002918035aeb,2017-05-09 20:57:22,2017-05-20 08:29:49,2017-05-31 00:00:00,early,-11,Tuesday,20,2017-05
78c82a5b34fde0f0dc8d9d0670b231d6,2017-03-20 11:23:37,2017-03-27 15:22:58,2017-04-10 00:00:00,early,-14,Monday,11,2017-03
5a896322e3b42b9993f240317102cb0a,2017-10-26 17:00:27,2017-10-31 19:23:01,2017-11-21 00:00:00,early,-21,Thursday,17,2017-10
4c3c0b124df3a9bbd44a538ec578147b,2018-08-19 11:45:54,2018-08-29 01:02:35,2018-09-10 00:00:00,early,-12,Sunday,11,2018-08
d47e5fbb24cade152dd968c93b0f0c66,2018-05-14 19:23:56,2018-05-17 01:40:47,2018-05-22 00:00:00,early,-5,Monday,19,2018-05
74392b22a4cf55ce851b04ca127f6ca6,2017-08-06 11:51:24,2017-08-22 11:15:57,2017-08-29 00:00:00,early,-7,Sunday,11,2017-08
a2189edb3c692c5c1ff9dfcb7a4c2208,2017-12-09 23:17:50,2017-12-22 19:48:58,2018-01-11 00:00:00,early,-20,Saturday,23,2017-12
4c0516313f88337aef0820e61740d726,2017-03-01 16:41:19,2017-03-04 10:52:29,2017-03-27 00:00:00,early,-23,Wednesday,16,2017-03
b239d7a386db8ffed15c72578e9d3cac,2017-08-18 19:49:08,2017-09-19 15:07:57,2017-09-14 00:00:00,late,5,Friday,19,2017-08
503b1d55537c749ca776d67d0d765cf9,2018-06-28 09:35:48,2018-07-04 09:58:51,2018-07-18 00:00:00,early,-14,Thursday,9,2018-06
1cecebfadf42798e6036d0d1a708354f,2017-12-07 18:38:48,2017-12-30 14:49:09,2018-01-04 00:00:00,early,-5,Thursday,18,2017-12
ff54b9c09ea01ff4a6998163e9822b79,2018-05-29 21:46:07,2018-06-11 20:28:34,2018-07-04 00:00:00,early,-23,Tuesday,21,2018-05
569749247450c1251fdd11128a1bb2bc,2018-01-12 11:22:56,2018-01-25 00:29:11,2018-02-16 00:00:00,early,-22,Friday,11,2018-01
03e707d64a286c3fbad59b8c89cafd95,2018-03-24 09:52:16,2018-04-17 19:48:37,2018-04-18 00:00:00,early,-1,Saturday,9,2018-03
b4623f97ac826702ad476db053f76c84,2018-08-07 17:27:35,2018-08-13 14:36:33,2018-08-16 00:00:00,early,-3,Tuesday,17,2018-08
26887eda6470e8f186f3155b2b3116c8,2018-08-17 14:04:16,2018-08-22 21:22:36,2018-08-29 00:00:00,early,-7,Friday,14,2018-08
9c7950262e87089fd79aef7d4e4cd6e0,2018-03-17 17:31:08,2018-03-23 21:16:47,2018-04-05 00:00:00,early,-13,Saturday,17,2018-03
9b7dc894401e705fca11db5f78a1c54b,2018-02-28 20:54:03,2018-03-06 12:49:30,2018-03-23 00:00:00,early,-17,Wednesday,20,2018-02
9bee2a0789ef47ce6515c171c803a285,2017-09-04 13:35:55,2017-09-25 21:33:06,2017-09-28 00:00:00,early,-3,Monday,13,2017-09
17b3a989f0a87769c633d0ed07ad1319,2018-05-06 17:48:17,2018-05-09 20:11:52,2018-05-17 00:00:00,early,-8,Sunday,17,2018-05
80c7a16d8b2eed5720ce819c547229b9,2017-08-31 15:16:50,2017-09-11 20:37:56,2017-09-22 00:00:00,early,-11,Thursday,15,2017-08
b43a98a6615a9a0319f5ec81a6e5d666,2018-01-22 17:51:50,2018-02-06 19:35:12,2018-02-19 00:00:00,early,-13,Monday,17,2018-01
1621d8e6b777a7b525ed73c73ee564b9,2018-06-17 18:26:51,2018-06-27 19:28:45,2018-07-05 00:00:00,early,-8,Sunday,18,2018-06
1e0fdb7395b6eab4335b7a41b88813e4,2018-02-25 12:13:36,2018-02-27 20:22:13,2018-03-12 00:00:00,early,-13,Sunday,12,2018-02
b32fad437a7904a2ddcafb3f0d23fed3,2017-10-26 10:13:29,2017-11-04 00:45:40,2017-11-17 00:00:00,early,-13,Thursday,10,2017-10
97258b92dad9851d26d0a0eed03c22da,2017-11-09 12:15:31,2017-11-13 17:26:57,2017-11-23 00:00:00,early,-10,Thursday,12,2017-11
745937e30e1ee0f0fbe8a4225fd2dbe4,2018-04-23 13:22:32,2018-05-04 16:33:08,2018-06-08 00:00:00,early,-35,Monday,13,2018-04
34c3abee8d77fe0a974fdfa816078235,2017-08-15 11:40:46,2017-08-28 16:57:44,2017-09-04 00:00:00,early,-7,Tuesday,11,2017-08
ce4efb4625d3d33a367d95cbc27cdef2,2018-08-12 18:31:46,2018-08-25 17:47:27,2018-09-10 00:00:00,early,-16,Sunday,18,2018-08
5d2d00e8bfcca1d76a0335b147b1d020,2017-12-09 20:39:25,2017-12-28 15:42:25,2018-01-11 00:00:00,early,-14,Saturday,20,2017-12
10b7f107ec36cc780f9ef313a337a7bf,2017-11-10 10:55:12,2017-11-21 21:19:24,2017-12-01 00:00:00,early,-10,Friday,10,2017-11
0919371859b3150228068cde3b07c122,2018-06-04 20:59:42,2018-06-07 15:51:38,2018-06-28 00:00:00,early,-21,Monday,20,2018-06
f1b5a776430ea0b0ac4ada8349125900,2018-08-18 12:25:09,2018-08-23 14:28:43,2018-08-27 00:00:00,early,-4,Saturday,12,2018-08
9149cd995e116bfe5be90e2659e468a0,2018-03-23 11:21:24,2018-04-02 22:37:39,2018-04-11 00:00:00,early,-9,Friday,11,2018-03
d6e4899000744aee28d41363a581e3c2,2018-08-06 19:11:34,2018-08-08 16:55:08,2018-08-20 00:00:00,early,-12,Monday,19,2018-08
6e6c4dabb25cc7d0d5792e6c6a0712ce,2018-04-11 22:08:44,2018-04-23 18:38:39,2018-05-03 00:00:00,early,-10,Wednesday,22,2018-04
567320164aa96555310f5c8ed6e8c5d7,2017-03-04 14:03:59,2017-03-14 13:00:30,2017-03-29 00:00:00,early,-15,Saturday,14,2017-03
c68482199495e3a57ca04d15b0159808,2018-03-10 19:54:28,2018-03-26 17:28:43,2018-03-28 00:00:00,early,-2,Saturday,19,2018-03
fe9eb7fc7765ab4b09f817fda0b63089,2017-12-04 14:37:42,2018-01-13 00:45:24,2018-01-02 00:00:00,late,11,Monday,14,2017-12
e3cbbe0fedd9fcbe7450e0c2943beb3d,2018-05-06 10:07:19,2018-05-14 14:28:42,2018-05-29 00:00:00,early,-15,Sunday,10,2018-05
503ff9670f30b2971bcb5df703a3f405,2018-03-16 14:33:37,2018-03-23 19:32:58,2018-04-09 00:00:00,early,-17,Friday,14,2018-03
aaabf43feb9498d9de4588eb73231c25,2018-06-20 22:07:30,2018-07-05 22:08:24,2018-07-18 00:00:00,early,-13,Wednesday,22,2018-06
131bcb82ecd96d251fa7eb8bb1f1baca,2017-09-14 10:29:33,2017-10-07 11:37:32,2017-10-02 00:00:00,late,5,Thursday,10,2017-09
a9fd47117c3f6b4e72456d5331e2bfb1,2018-02-01 15:10:56,2018-02-14 22:36:34,2018-02-23 00:00:00,early,-9,Thursday,15,2018-02
b62fb8675350e9d26562d21d74f310bc,2018-04-27 15:42:08,2018-05-08 19:44:57,2018-05-22 00:00:00,early,-14,Friday,15,2018-04
3de92648437ce8d6e9d3b60f36cfa537,2018-05-02 20:47:14,2018-05-14 16:19:37,2018-05-30 00:00:00,early,-16,Wednesday,20,2018-05
2907ff34cf73f01cce80c9b882cb5e8e,2017-12-18 14:29:29,2017-12-26 18:08:16,2018-01-11 00:00:00,early,-16,Monday,14,2017-12
3c6c4d8395cd1b0c68ffa02fa1446367,2018-07-17 09:01:49,2018-08-15 17:58:41,2018-08-10 00:00:00,late,5,Tuesday,9,2018-07
dd9934c610c4363619b6b0f850365725,2017-05-30 09:39:34,2017-06-09 15:03:36,2017-06-22 00:00:00,early,-13,Tuesday,9,2017-05
d248ddd0378083cb6c2bc7b9881d37d4,2018-02-27 15:06:05,2018-03-22 12:03:57,2018-03-29 00:00:00,early,-7,Tuesday,15,2018-02
ee6af09338de47dd746f2cbbc8f18aed,2018-03-28 08:33:16,2018-04-02 18:33:09,2018-04-16 00:00:00,early,-14,Wednesday,8,2018-03
6e8bc07b95e2bb07cf9c1fcd3684e34c,2017-03-19 16:19:49,2017-04-20 18:47:52,2017-04-25 00:00:00,early,-5,Sunday,16,2017-03
d951a2eceb245c4227c3d633d4a440f2,2017-06-14 02:03:11,2017-06-27 14:59:36,2017-07-07 00:00:00,early,-10,Wednesday,2,2017-06
c989e24c9410a2b62a87193404fe2142,2018-04-12 14:03:31,2018-04-14 14:11:47,2018-05-02 00:00:00,early,-18,Thursday,14,2018-04
b3294cf5c413e45a9f56014be323601c,2017-12-09 00:38:37,2017-12-17 11:16:31,2017-12-28 00:00:00,early,-11,Saturday,0,2017-12
b0fdd351585763ef1abb582c19964a5b,2018-02-22 13:46:53,2018-02-24 14:42:35,2018-03-08 00:00:00,early,-12,Thursday,13,2018-02
6607f6d4afbc0216ccbcddc0d9e7e0ba,2017-12-17 23:56:57,2018-01-09 03:43:42,2018-01-15 00:00:00,early,-6,Sunday,23,2017-12
c16256c7228171d97729420953ec9536,2017-12-08 00:54:23,2017-12-18 21:35:52,2018-01-08 00:00:00,early,-21,Friday,0,2017-12
83df1c60b1394882b9a376fa1ddd152c,2017-06-03 15:30:37,2017-07-05 15:39:44,2017-06-28 00:00:00,late,7,Saturday,15,2017-06
d6d8407991795dae4a5aeed8e2173285,2018-08-20 23:58:59,2018-08-27 17:49:44,2018-09-11 00:00:00,early,-15,Monday,23,2018-08
aefdcf39aab5b3cadf59cdf0eafcbcb2,2018-07-19 11:51:30,2018-07-24 19:31:19,2018-08-02 00:00:00,early,-9,Thursday,11,2018-07
e18cc7fc5eb938dd26feb68acbf88642,2018-01-04 23:09:53,2018-01-17 20:31:11,2018-02-05 00:00:00,early,-19,Thursday,23,2018-01
c724a4299403a06db6a91f12801f845a,2017-12-05 17:10:46,2017-12-19 01:38:46,2018-01-04 00:00:00,early,-16,Tuesday,17,2017-12
7877dbdb45b5fe2dcaa08551f96048a3,2018-07-25 11:11:12,2018-07-27 18:03:55,2018-08-03 00:00:00,early,-7,Wednesday,11,2018-07
d860fd3dc065e22ac79622d39d28e1bc,2018-01-08 10:22:38,2018-01-31 17:23:17,2018-02-06 00:00:00,early,-6,Monday,10,2018-01
3b28722276b5d42721d0122d688f518a,2018-03-02 09:47:12,2018-03-15 02:07:32,2018-03-20 00:00:00,early,-5,Friday,9,2018-03
8a32a50c6b4576d818f3e7b9e077aac2,2018-04-11 12:44:12,2018-04-17 21:46:49,2018-05-02 00:00:00,early,-15,Wednesday,12,2018-04
dbb786efd821d7f903d79cb502ba3083,2018-08-02 19:14:27,2018-08-13 16:54:31,2018-08-08 00:00:00,late,5,Thursday,19,2018-08
dba3740d39b81258d8230a4889bd0fe2,2017-08-05 12:55:39,2017-08-17 18:43:11,2017-09-13 00:00:00,early,-27,Saturday,12,2017-08
e235f2f2440fa2abd4c0777a2fda1026,2017-10-09 18:47:07,2017-10-16 21:03:50,2017-11-01 00:00:00,early,-16,Monday,18,2017-10
d9f134a34fb4b3cfd95550b4785e8d05,2018-07-20 21:09:11,2018-07-28 20:08:38,2018-08-13 00:00:00,early,-16,Friday,21,2018-07
76153bb37ce5c7c61ce83908366dc5f4,2018-05-04 16:43:30,2018-05-21 15:24:37,2018-06-04 00:00:00,early,-14,Friday,16,2018-05
225ab782cbf978534e852f511cc46fd0,2017-03-17 16:04:23,2017-03-27 11:13:51,2017-04-12 00:00:00,early,-16,Friday,16,2017-03
2f62dbff060e1fc79791d3f079b62769,2017-10-03 23:44:39,2017-10-10 21:47:46,2017-10-30 00:00:00,early,-20,Tuesday,23,2017-10
57597099a6ac29d8c13878e3945ce6ad,2017-11-09 09:40:08,2017-11-17 19:14:51,2017-12-04 00:00:00,early,-17,Thursday,9,2017-11
b095c03b6a10243a06c58f3f8d2b668f,2018-01-14 14:20:51,2018-02-21 22:03:42,2018-02-19 00:00:00,late,2,Sunday,14,2018-01
49be32fc8ebc94c8e0de530d87883bb4,2018-03-06 19:25:41,2018-03-28 17:47:41,2018-03-27 00:00:00,late,1,Tuesday,19,2018-03
7e994fde493b3bd44fa065bcf39fe904,2018-05-08 18:54:35,2018-05-14 10:52:03,2018-05-24 00:00:00,early,-10,Tuesday,18,2018-05
fe5ec7a1127620c4aea8f40033e7cfbc,2018-02-19 21:23:03,2018-03-15 00:39:31,2018-03-14 00:00:00,late,1,Monday,21,2018-02
c3cf2a2c2e8b5cfbe960f65bf800b91a,2017-02-24 18:02:20,2017-03-06 13:12:46,2017-03-17 00:00:00,early,-11,Friday,18,2017-02
9b2d3a2e24dbac479d430298eb8905a6,2018-04-08 17:34:27,2018-04-12 16:33:16,2018-05-03 00:00:00,early,-21,Sunday,17,2018-04
0fe61eaf67314ed2f6b045d2365bba42,2018-01-11 22:51:26,2018-01-16 22:10:58,2018-01-26 00:00:00,early,-10,Thursday,22,2018-01
8c8a24bf308761df290a5503106a8ae3,2018-05-02 22:55:12,2018-05-07 14:20:58,2018-05-15 00:00:00,early,-8,Wednesday,22,2018-05
a0be4f22d143bef8121980995eaf15c9,2018-03-09 22:32:57,2018-03-29 20:18:39,2018-04-24 00:00:00,early,-26,Friday,22,2018-03
ee9e4a1d1929cc2d8d2f8c2a1cb3cea6,2018-08-24 14:28:38,2018-08-29 18:02:36,2018-09-11 00:00:00,early,-13,Friday,14,2018-08
6002f27b7795af4f2bd4da90aca5a958,2018-05-31 10:13:38,2018-06-20 15:46:28,2018-07-11 00:00:00,early,-21,Thursday,10,2018-05
aa1849549928a6c6d3f8b27f1bcf3a22,2018-08-10 10:22:10,2018-08-22 17:32:08,2018-08-24 00:00:00,early,-2,Friday,10,2018-08
eeb395f21c0508f1593722cd5058462b,2017-07-30 21:20:32,2017-08-08 20:23:54,2017-08-22 00:00:00,early,-14,Sunday,21,2017-07
06c8b01414c769ebb36a9cd0fdb97baf,2018-01-25 22:30:19,2018-01-31 22:06:49,2018-02-09 00:00:00,early,-9,Thursday,22,2018-01
ecc72b676b14179b5bd30e446043c1d2,2017-11-11 21:04:48,2017-11-17 21:32:14,2017-12-01 00:00:00,early,-14,Saturday,21,2017-11
6ee453b121f65674cd0525457f985513,2018-08-14 23:26:59,2018-08-27 14:28:57,2018-09-17 00:00:00,early,-21,Tuesday,23,2018-08
c1dd50c37114a20341bbf901157d726d,2017-06-16 16:29:49,2017-06-26 16:06:23,2017-07-10 00:00:00,early,-14,Friday,16,2017-06
4897e89eeabd9f378a6c3fb314f441f2,2017-03-07 15:13:01,2017-03-10 04:57:48,2017-03-24 00:00:00,early,-14,Tuesday,15,2017-03
ebca4856d6b3b849437fe99d11633d25,2018-04-01 21:29:36,2018-04-30 20:39:38,2018-04-24 00:00:00,late,6,Sunday,21,2018-04
d99c420247e75649dd121c367f391348,2017-09-06 15:36:32,2017-09-15 12:57:53,2017-09-19 00:00:00,early,-4,Wednesday,15,2017-09
1f04bac535b51d50ba5a22cddc3a52ff,2018-07-15 17:19:23,2018-07-26 17:32:03,2018-08-07 00:00:00,early,-12,Sunday,17,2018-07
71dc9d3a6d378bbde8b7629eaae7c3a0,2018-04-23 00:14:16,2018-05-15 18:12:27,2018-05-17 00:00:00,early,-2,Monday,0,2018-04
7ff63764a6de6e9a5fde1c76cf5650a7,2017-06-12 09:07:29,2017-07-19 20:57:53,2017-07-13 00:00:00,late,6,Monday,9,2017-06
0d92f9c47e96d946ca421dd3ea531b2a,2018-07-30 14:17:23,2018-08-07 18:55:17,2018-08-13 00:00:00,early,-6,Monday,14,2018-07
fca7b989b55ec495fc04ef8344bdb7d9,2017-04-09 11:23:37,2017-04-20 12:08:24,2017-05-17 00:00:00,early,-27,Sunday,11,2017-04
0a53864d69001a165085a6488ab75469,2018-01-16 12:38:49,2018-01-30 19:58:13,2018-03-01 00:00:00,early,-30,Tuesday,12,2018-01
a93517c2ce1c5cf1b4d0f513f712e6dd,2018-01-20 17:34:11,2018-02-05 23:17:01,2018-02-19 00:00:00,early,-14,Saturday,17,2018-01
3fb69957411be975a0316256df7f797b,2018-01-30 09:31:18,2018-02-19 17:16:43,2018-02-23 00:00:00,early,-4,Tuesday,9,2018-01
ffbe8a51afd59fa93224d1c6bc987aee,2017-11-02 16:31:52,2017-11-09 23:07:42,2017-11-24 00:00:00,early,-15,Thursday,16,2017-11
f47b9b38f1a8dca00dd9517273fe0f68,2018-07-29 19:20:55,2018-08-01 22:04:25,2018-08-02 00:00:00,early,-1,Sunday,19,2018-07
a1f115db2222fcb78c129bf36d76d4dd,2017-11-11 09:43:39,2017-11-23 19:35:26,2017-12-05 00:00:00,early,-12,Saturday,9,2017-11
9951937ab72b12a841cb4f931ac8bfbc,2018-08-05 20:02:28,2018-08-15 02:31:46,2018-08-24 00:00:00,early,-9,Sunday,20,2018-08
19838cf50dea89006e54a386a31287b2,2018-04-18 12:53:27,2018-04-28 14:28:50,2018-05-09 00:00:00,early,-11,Wednesday,12,2018-04
8df939e36ea427df61f31f39e08d2715,2018-03-22 21:10:17,2018-04-02 20:08:31,2018-04-27 00:00:00,early,-25,Thursday,21,2018-03
0ca4b3b797fddd6288abcd726e5669e3,2018-08-21 18:02:44,2018-08-29 15:12:27,2018-09-03 00:00:00,early,-5,Tuesday,18,2018-08
7bb63f3e1c995473fbe6450a65fd8cfe,2018-02-14 17:16:33,2018-02-16 19:59:02,2018-02-26 00:00:00,early,-10,Wednesday,17,2018-02
9dec1346eeebe57e1353b6c2dbc06f94,2017-07-06 14:25:00,2017-07-19 16:57:54,2017-07-26 00:00:00,early,-7,Thursday,14,2017-07
79f92b33bbe0c43264104fc5ee0b10b2,2018-05-13 11:48:19,2018-05-18 15:32:27,2018-05-29 00:00:00,early,-11,Sunday,11,2018-05
ecfa045372b27e442363234001d022bc,2018-03-11 14:23:40,2018-03-22 10:38:45,2018-04-11 00:00:00,early,-20,Sunday,14,2018-03
085bc46be56c7b3c4d5d805843d02e5e,2017-07-04 18:48:46,2017-07-10 19:12:06,2017-07-26 00:00:00,early,-16,Tuesday,18,2017-07
28cbc68ed62d4454655aa41bb0941aaa,2017-12-29 22:51:00,2018-01-09 17:35:22,2018-01-30 00:00:00,early,-21,Friday,22,2017-12
d4181bfdc2de0b7a83418bb197ca5334,2017-07-25 16:56:59,2017-08-05 14:12:04,2017-08-16 00:00:00,early,-11,Tuesday,16,2017-07
78b271a8afaace85021c40cf6adb61a2,2018-06-23 15:15:35,2018-06-29 22:06:43,2018-07-20 00:00:00,early,-21,Saturday,15,2018-06
b4d6bee8b34f0daf1309fc764051cce5,2018-04-08 21:25:05,2018-04-20 17:29:54,2018-05-07 00:00:00,early,-17,Sunday,21,2018-04
14066026f08d98c3316b5b8637282529,2017-03-25 18:02:36,2017-04-04 16:06:58,2017-04-18 00:00:00,early,-14,Saturday,18,2017-03
12d8f84b2205c7654fdf6768718d243d,2018-06-28 21:51:14,2018-07-10 20:21:57,2018-07-26 00:00:00,early,-16,Thursday,21,2018-06
2132d7599832dd6bc845a7efd6f6d446,2017-11-16 13:23:40,2017-11-25 12:26:50,2017-12-08 00:00:00,early,-13,Thursday,13,2017-11
d9a34b9554a76f98e59becbf5b49a871,2017-11-02 13:09:35,2017-11-15 14:09:26,2017-11-29 00:00:00,early,-14,Thursday,13,2017-11
ca7adf1201471598788f746ed74c825b,2018-01-24 12:34:55,2018-01-31 19:22:09,2018-02-08 00:00:00,early,-8,Wednesday,12,2018-01
7d8f5bfd5aff648220374a2df62e84d5,2018-05-12 22:27:38,2018-06-01 19:07:48,2018-06-20 00:00:00,early,-19,Saturday,22,2018-05
4140060a1718f4c780ee5a5459298e3f,2018-03-06 09:21:53,2018-03-19 18:42:05,2018-03-28 00:00:00,early,-9,Tuesday,9,2018-03
995cb1fde464cb3683cf2902d8827a13,2018-07-15 21:00:44,2018-07-25 21:41:16,2018-08-02 00:00:00,early,-8,Sunday,21,2018-07
14cef40ef56939096a73790b10938a79,2018-04-25 15:52:18,2018-05-08 22:21:52,2018-05-14 00:00:00,early,-6,Wednesday,15,2018-04
b37d46f83322f86eae75b766a515cffe,2018-03-03 23:19:47,2018-03-29 17:44:43,2018-04-16 00:00:00,early,-18,Saturday,23,2018-03
40b2dd4813a685a119ff6fd2d213ca88,2018-07-23 20:03:53,2018-07-30 18:28:54,2018-08-10 00:00:00,early,-11,Monday,20,2018-07
7b5128e25d9aecefbe3ed7b42f1daeb4,2018-08-07 12:06:54,2018-08-21 20:41:12,2018-08-30 00:00:00,early,-9,Tuesday,12,2018-08
4405341a3e7abe465e9f0a63d727dbe4,2018-02-09 14:38:25,2018-03-05 22:37:44,2018-03-16 00:00:00,early,-11,Friday,14,2018-02
b4351b639f2b08615cf0af316b7fd590,2017-11-02 19:39:24,2017-11-13 16:58:54,2017-11-24 00:00:00,early,-11,Thursday,19,2017-11
dd7fbf8b53b7ffa059c926a77c42f04f,2018-08-28 14:01:04,2018-08-31 02:04:31,2018-09-17 00:00:00,early,-17,Tuesday,14,2018-08
b1bd0e86ea8b4060e4e7c5684202b656,2017-11-16 13:02:20,2017-12-18 23:57:24,2017-12-06 00:00:00,late,12,Thursday,13,2017-11
69a236fbbc4a603ebfa4468a3bdcb140,2017-04-25 01:46:02,2017-05-03 13:39:47,2017-05-25 00:00:00,early,-22,Tuesday,1,2017-04
188368c093f06fe58e813bd61137b3e1,2017-10-13 21:51:40,2017-10-25 22:18:38,2017-11-13 00:00:00,early,-19,Friday,21,2017-10
ee6059ea51c2fe6fa582bfee8d1a725e,2018-07-15 00:05:51,2018-07-25 16:19:03,2018-08-07 00:00:00,early,-13,Sunday,0,2018-07
d75ec4cf8c3c2afb8cd60498e725dfe3,2017-07-29 11:14:49,2017-08-23 19:42:42,2017-08-21 00:00:00,late,2,Saturday,11,2017-07
95d3fed955a6724308700ab281998533,2018-06-21 20:55:41,2018-07-04 16:32:36,2018-07-26 00:00:00,early,-22,Thursday,20,2018-06
a5b65501699091dc28e4499a0b143963,2017-11-10 01:12:15,2017-11-28 00:28:48,2017-12-05 00:00:00,early,-7,Friday,1,2017-11
85841af0d94e5d0cd3a9c0e42e565b74,2016-10-05 22:39:46,2016-10-13 16:03:33,2016-11-25 00:00:00,early,-43,Wednesday,22,2016-10
665f27cd53c438276f8d03532bdaa047,2018-04-03 17:16:46,2018-04-06 00:12:33,2018-04-19 00:00:00,early,-13,Tuesday,17,2018-04
fee04510f8e4bd36d10789bdbe55eae2,2017-08-24 19:56:08,2017-08-31 17:38:50,2017-09-15 00:00:00,early,-15,Thursday,19,2017-08
2ffd4bf0fbadf9acf274c27d822697ca,2018-05-06 21:08:08,2018-05-18 17:12:21,2018-05-30 00:00:00,early,-12,Sunday,21,2018-05
e1d052f0519179744d19f35c1d848ff5,2017-03-09 17:26:26,2017-03-17 12:55:48,2017-03-28 00:00:00,early,-11,Thursday,17,2017-03
8f7d40ce4fdd837cf8c757a14fa92154,2018-03-26 09:37:14,2018-04-02 12:52:46,2018-04-12 00:00:00,early,-10,Monday,9,2018-03
d5059794ce5ef544e6c29ad80d4785d4,2017-09-14 23:20:35,2017-09-25 18:43:33,2017-10-06 00:00:00,early,-11,Thursday,23,2017-09
279eab1ce88064419806859e4575a10e,2017-04-17 07:42:23,2017-05-18 05:59:41,2017-05-10 00:00:00,late,8,Monday,7,2017-04
f62aae152b6b5527f7516b34bbf154e2,2018-03-15 14:09:16,2018-03-27 17:36:54,2018-04-03 00:00:00,early,-7,Thursday,14,2018-03
eeb2e664debf2c0bd41c970e2122858a,2017-10-18 13:35:32,2017-10-30 13:25:31,2017-11-06 00:00:00,early,-7,Wednesday,13,2017-10
bbd5320df89920817b0cc073770a9c8f,2018-01-12 16:30:25,2018-01-18 20:33:02,2018-02-02 00:00:00,early,-15,Friday,16,2018-01
c7d894c7be2eb461fb04d81e82f0814d,2018-02-28 20:09:30,2018-03-14 23:48:42,2018-03-19 00:00:00,early,-5,Wednesday,20,2018-02
776a18d9c6d83661a0f788e219f4acba,2017-09-29 01:56:43,2017-10-06 16:10:15,2017-10-24 00:00:00,early,-18,Friday,1,2017-09
